Be,8,239,0.000469,0.112009,
eyes.,8,240,0.000469,0.112478,
Nor,8,241,0.000469,0.112947,
day,8,242,0.000469,0.113415,
being,8,243,0.000469,0.113884,
me!,8,244,0.000469,0.114353,
too,8,245,0.000469,0.114821,
any,8,246,0.000469,0.11529,
both,8,247,0.000469,0.115759,
great,8,248,0.000469,0.116227,
thee.,8,249,0.000469,0.116696,
love.,8,250,0.000469,0.117165,
Your,8,251,0.000469,0.117633,
so,,8,252,0.000469,0.118102
o'er,8,253,0.000469,0.118571,
wood,8,254,0.000469,0.119039,
back,8,255,0.000469,0.119508,
STARVELING,8,256,0.000469,0.119977,
Peter,8,257,0.000469,0.120445,
little,8,258,0.000469,0.120914,
No,,8,259,0.000469,0.121383
nothing,8,260,0.000469,0.121851,
sometime,8,261,0.000469,0.12232,
here,,8,262,0.000469,0.122789
much,8,263,0.000469,0.123257,
kill,8,264,0.000469,0.123726,
Lion,8,265,0.000469,0.124194,
Moonshine,8,266,0.000469,0.124663,
EGEUS,7,267,0.00041,0.10949,
thou,,7,268,0.00041,0.1099
before,7,269,0.00041,0.11031,
power,7,270,0.00041,0.110721,
it.,7,271,0.00041,0.111131,
father's,7,272,0.00041,0.111541,
death,7,273,0.00041,0.111951,
next,7,274,0.00041,0.112361,
Thy,7,275,0.00041,0.112771,
Helena,,7,276,0.00041,0.113181
heard,7,277,0.00041,0.113591,
run,7,278,0.00041,0.114001,
place,7,279,0.00041,0.114411,
men,7,280,0.00041,0.114821,
loves,7,281,0.00041,0.115231,
therefore,7,282,0.00041,0.115641,
call,7,283,0.00041,0.116052,
man,,7,284,0.00041,0.116462
name,,7,285,0.00041,0.116872
for,,7,286,0.00041,0.117282
Shall,7,287,0.00041,0.117692,
break,7,288,0.00041,0.118102,
An,7,289,0.00041,0.118512,
Have,7,290,0.00041,0.118922,
lovely,7,291,0.00041,0.119332,
Why,,7,292,0.00041,0.119742
keep,7,293,0.00041,0.120152,
fear,7,294,0.00041,0.120562,
into,7,295,0.00041,0.120972,
thus,7,296,0.00041,0.121383,
lead,7,297,0.00041,0.121793,
These,7,298,0.00041,0.122203,
Do,7,299,0.00041,0.122613,
not,,7,300,0.00041,0.123023
shalt,7,301,0.00041,0.123433,
think,7,302,0.00041,0.123843,
Ay,,7,303,0.00041,0.124253
vile,7,304,0.00041,0.124663,
All,7,305,0.00041,0.125073,
though,7,306,0.00041,0.125483,
her,,7,307,0.00041,0.125893
Athens.,6,308,0.000351,0.10826,
Now,,6,309,0.000351,0.108612
old,6,310,0.000351,0.108963,
forth,6,311,0.000351,0.109315,
another,6,312,0.000351,0.109666,
noble,6,313,0.000351,0.110018,
heart,,6,314,0.000351,0.110369
die,,6,315,0.000351,0.110721
whose,6,316,0.000351,0.111072,
Take,6,317,0.000351,0.111424,
time,6,318,0.000351,0.111775,
new,6,319,0.000351,0.112127,
Lysander!,6,320,0.000351,0.112478,
come,,6,321,0.000351,0.11283
now,,6,322,0.000351,0.113181
Because,6,323,0.000351,0.113533,
house,6,324,0.000351,0.113884,
then,,6,325,0.000351,0.114236
wood,,6,326,0.000351,0.114587
once,6,327,0.000351,0.114938,
More,6,328,0.000351,0.11529,
eye,6,329,0.000351,0.115641,
