weapons,3,299,0.000446,0.133502,
wilderness,3,300,0.000446,0.133949,
bush,3,301,0.000446,0.134395,
metal,3,302,0.000446,0.134842,
stars,3,303,0.000446,0.135288,
faintly,3,304,0.000446,0.135734,
gun,3,305,0.000446,0.136181,
in,,3,306,0.000446,0.136627
monster,3,307,0.000446,0.137074,
trophy,3,308,0.000446,0.13752,
these,3,309,0.000446,0.137967,
No,3,310,0.000446,0.138413,
away.,3,311,0.000446,0.13886,
around.,3,312,0.000446,0.139306,
meant,3,313,0.000446,0.139753,
weeks,3,314,0.000446,0.140199,
within,3,315,0.000446,0.140646,
signal,3,316,0.000446,0.141092,
pump,3,317,0.000446,0.141539,
air,,3,318,0.000446,0.141985
air.,3,319,0.000446,0.142432,
oxygen,3,320,0.000446,0.142878,
almost,3,321,0.000446,0.143325,
world,3,322,0.000446,0.143771,
quick,3,323,0.000446,0.144218,
Still,3,324,0.000446,0.144664,
running,3,325,0.000446,0.145111,
hound,,3,326,0.000446,0.145557
slow,3,327,0.000446,0.146004,
reach,3,328,0.000446,0.14645,
spear,3,329,0.000446,0.146897,
canyon,3,330,0.000446,0.147343,
five,3,331,0.000446,0.14779,
eyes.,3,332,0.000446,0.148236,
itself,3,333,0.000446,0.148683,
fight,3,334,0.000446,0.149129,
face,3,335,0.000446,0.149576,
rolled,3,336,0.000446,0.150022,
find,3,337,0.000446,0.150469,
tired,3,338,0.000446,0.150915,
home,3,339,0.000446,0.151362,
now,,3,340,0.000446,0.151808
trail.,3,341,0.000446,0.152255,
warm,3,342,0.000446,0.152701,
kept,3,343,0.000446,0.153148,
thought,3,344,0.000446,0.153594,
cruel,3,345,0.000446,0.154041,
cliffs,,3,346,0.000446,0.154487
opened,3,347,0.000446,0.154934,
wrapped,3,348,0.000446,0.15538,
narrow,3,349,0.000446,0.155827,
snapped,3,350,0.000446,0.156273,
faint,3,351,0.000446,0.15672,
What,3,352,0.000446,0.157166,
never,3,353,0.000446,0.157613,
rest,,3,354,0.000446,0.158059
battle,3,355,0.000446,0.158506,
bow,3,356,0.000446,0.158952,
had,,3,357,0.000446,0.159399
death.,3,358,0.000446,0.159845,
Now,3,359,0.000446,0.160292,
Mars,,3,360,0.000446,0.160738
_You,3,361,0.000446,0.161185,
sound,3,362,0.000446,0.161631,
out,,3,363,0.000446,0.162078
OF,2,364,0.000298,0.108349,
THIS,2,365,0.000298,0.108647,
PROJECT,2,366,0.000298,0.108945,
GUTENBERG,2,367,0.000298,0.109242,
EBOOK,2,368,0.000298,0.10954,
DUEL,2,369,0.000298,0.109838,
ON,2,370,0.000298,0.110135,
This,2,371,0.000298,0.110433,
ruthless,,2,372,0.000298,0.110731
hunter.,2,373,0.000298,0.111028,
From,2,374,0.000298,0.111326,
firedrakes,2,375,0.000298,0.111624,
Pluto,,2,376,0.000298,0.111921
forbidden,2,377,0.000298,0.112219,
many,2,378,0.000298,0.112517,
dwarfed,2,379,0.000298,0.112814,
trees,,2,380,0.000298,0.113112
huddled,2,381,0.000298,0.11341,
crags,,2,382,0.000298,0.113707
ran,2,383,0.000298,0.114005,
hunting,2,384,0.000298,0.114303,
shuddered,2,385,0.000298,0.1146,
wind.,2,386,0.000298,0.114898,
above,2,387,0.000298,0.115196,
glittering,2,388,0.000298,0.115493,
head.,2,389,0.000298,0.115791,
trembling,2,390,0.000298,0.116089,
things,2,391,0.000298,0.116386,
shivering,2,392,0.000298,0.116684,
glowing,2,393,0.000298,0.116982,
them,,2,394,0.000298,0.117279
stars.,2,395,0.000298,0.117577,
tall,2,396,0.000298,0.117875,
moons,2,397,0.000298,0.118172,
darkness,,2,398,0.000298,0.11847
gathering,2,399,0.000298,0.118768,
being,2,400,0.000298,0.119065,
sprayed,2,401,0.000298,0.119363,
glitter,2,402,0.000298,0.119661,
stars,,2,403,0.000298,0.119958
learned,2,404,0.000298,0.120256,
peered,2,405,0.000298,0.120554,
monster,,2,406,0.000298,0.120851
known,2,407,0.000298,0.121149,
course,,2,408,0.000298,0.121447
man.,2,409,0.000298,0.121744,
room,2,410,0.000298,0.122042,
strength,2,411,0.000298,0.12234,
